date,price,trend_5y,cagr_5y,dev_pct_5y,dev_sigma_5y,trend_10y,cagr_10y,dev_pct_10y,dev_sigma_10y
2011-08-23,13.229995727539062,,,,,,,,
2011-08-24,13.269781112670898,,,,,,,,
2011-08-25,13.103189468383789,,,,,,,,
2011-08-26,13.152924537658691,,,,,,,,
2011-08-29,13.225024223327637,,,,,,,,
2011-08-30,13.13302993774414,,,,,,,,
2011-08-31,13.225024223327637,,,,,,,,
2011-09-01,13.090763092041016,,,,,,,,
2011-09-02,12.936599731445312,,,,,,,,
2011-09-06,12.849586486816406,,,,,,,,
2011-09-07,13.033571243286133,,,,,,,,
2011-09-08,12.981364250183105,,,,,,,,
2011-09-09,12.770018577575684,,,,,,,,
2011-09-12,12.884393692016602,,,,,,,,
2011-09-13,12.827203750610352,,,,,,,,
2011-09-14,12.978872299194336,,,,,,,,
2011-09-15,13.055953025817871,,,,,,,,
2011-09-16,13.090763092041016,,,,,,,,
2011-09-19,13.041032791137695,,,,,,,,
2011-09-20,13.001251220703125,,,,,,,,
2011-09-21,12.76007080078125,,,,,,,,
2011-09-22,12.501489639282227,,,,,,,,
2011-09-23,12.630777359008789,,,,,,,,
2011-09-26,12.886877059936523,,,,,,,,
2011-09-27,12.936599731445312,,,,,,,,
2011-09-28,12.757584571838379,,,,,,,,
2011-09-29,12.911741256713867,,,,,,,,
2011-09-30,12.90428352355957,,,,,,,,
2011-10-03,12.919197082519531,,,,,,,,
2011-10-04,13.147942543029785,,,,,,,,
2011-10-05,13.090763092041016,,,,,,,,
2011-10-06,13.115622520446777,,,,,,,,
2011-10-07,13.351828575134277,,,,,,,,
2011-10-10,13.627817153930664,,,,,,,,
2011-10-11,13.605437278747559,,,,,,,,
2011-10-12,13.724787712097168,,,,,,,,
2011-10-13,13.680030822753906,,,,,,,,
2011-10-14,13.789430618286133,,,,,,,,
2011-10-17,13.620355606079102,,,,,,,,
2011-10-18,13.896346092224121,,,,,,,,
2011-10-19,13.985851287841797,,,,,,,,
2011-10-20,14.015689849853516,,,,,,,,
2011-10-21,14.152446746826172,,,,,,,,
2011-10-24,14.117631912231445,,,,,,,,
2011-10-25,14.100228309631348,,,,,,,,
2011-10-26,14.264333724975586,,,,,,,,
2011-10-27,14.373729705810547,,,,,,,,
2011-10-28,14.209628105163574,,,,,,,,
2011-10-31,14.102712631225586,,,,,,,,
2011-11-01,13.98088264465332,,,,,,,,
2011-11-02,14.137527465820312,,,,,,,,
2011-11-03,14.276765823364258,,,,,,,,
2011-11-04,14.296650886535645,,,,,,,,
2011-11-07,14.406047821044922,,,,,,,,
2011-11-08,14.749168395996094,,,,,,,,
2011-11-09,14.433399200439453,,,,,,,,
2011-11-10,14.453296661376953,,,,,,,,
2011-11-11,14.719337463378906,,,,,,,,
2011-11-14,14.642261505126953,,,,,,,,
2011-11-15,14.286703109741211,,,,,,,,
2011-11-16,14.092767715454102,,,,,,,,
2011-11-17,14.105198860168457,,,,,,,,
2011-11-18,14.229523658752441,,,,,,,,
2011-11-21,14.087794303894043,,,,,,,,
2011-11-22,14.13503646850586,,,,,,,,
2011-11-23,14.082826614379883,,,,,,,,
2011-11-25,14.144986152648926,,,,,,,,
2011-11-28,14.234495162963867,,,,,,,,
2011-11-29,14.463237762451172,,,,,,,,
2011-11-30,14.644742965698242,,,,,,,,
2011-12-01,14.572636604309082,,,,,,,,
2011-12-02,14.443351745605469,,,,,,,,
2011-12-05,14.505504608154297,,,,,,,,
2011-12-06,14.61490249633789,,,,,,,,
2011-12-07,14.638671875,,,,,,,,
2011-12-08,14.506075859069824,,,,,,,,
2011-12-09,14.591144561767578,,,,,,,,
2011-12-12,14.533598899841309,,,,,,,,
2011-12-13,14.410999298095703,,,,,,,,
2011-12-14,14.423508644104004,,,,,,,,
2011-12-15,14.49857234954834,,,,,,,,
2011-12-16,14.578625679016113,,,,,,,,
2011-12-19,14.456035614013672,,,,,,,,
2011-12-20,14.808806419372559,,,,,,,,
2011-12-21,14.858848571777344,,,,,,,,
2011-12-22,14.808806419372559,,,,,,,,
2011-12-23,15.008959770202637,,,,,,,,
2011-12-27,14.96892261505127,,,,,,,,
2011-12-28,14.943904876708984,,,,,,,,
2011-12-29,15.008959770202637,,,,,,,,
2011-12-30,14.951414108276367,,,,,,,,
2012-01-03,15.094017028808594,,,,,,,,
2012-01-04,14.938902854919434,,,,,,,,
2012-01-05,14.86634635925293,,,,,,,,
2012-01-06,14.76126766204834,,,,,,,,
2012-01-09,14.806304931640625,,,,,,,,
2012-01-10,14.771270751953125,,,,,,,,
2012-01-11,14.861351013183594,,,,,,,,
2012-01-12,14.886370658874512,,,,,,,,
2012-01-13,14.896368026733398,,,,,,,,
2012-01-17,14.973928451538086,,,,,,,,
2012-01-18,15.013954162597656,,,,,,,,
2012-01-19,15.164071083068848,,,,,,,,
2012-01-20,15.264156341552734,,,,,,,,
2012-01-23,15.23913860321045,,,,,,,,
2012-01-24,15.359227180480957,,,,,,,,
2012-01-25,15.379237174987793,,,,,,,,
2012-01-26,15.25414752960205,,,,,,,,
2012-01-27,15.189093589782715,,,,,,,,
2012-01-30,15.336703300476074,,,,,,,,
2012-01-31,15.351717948913574,,,,,,,,
2012-02-01,15.556880950927734,,,,,,,,
2012-02-02,15.496831893920898,,,,,,,,
2012-02-03,15.519350051879883,,,,,,,,
2012-02-06,15.481822967529297,,,,,,,,
2012-02-07,15.434283256530762,,,,,,,,
2012-02-08,15.416764259338379,,,,,,,,
2012-02-09,15.501834869384766,,,,,,,,
2012-02-10,15.48681926727295,,,,,,,,
2012-02-13,15.459301948547363,,,,,,,,
2012-02-14,15.56688404083252,,,,,,,,
2012-02-15,15.451799392700195,,,,,,,,
2012-02-16,15.521856307983398,,,,,,,,
2012-02-17,15.631936073303223,,,,,,,,
2012-02-21,15.028972625732422,,,,,,,,
2012-02-22,14.661182403564453,,,,,,,,
2012-02-23,14.64617919921875,,,,,,,,
2012-02-24,14.708728790283203,,,,,,,,
2012-02-27,14.626169204711914,,,,,,,,
2012-02-28,14.743752479553223,,,,,,,,
2012-02-29,14.781290054321289,,,,,,,,
2012-03-01,14.716229438781738,,,,,,,,
2012-03-02,14.763771057128906,,,,,,,,
2012-03-05,14.861351013183594,,,,,,,,
2012-03-06,14.753761291503906,,,,,,,,
2012-03-07,14.976433753967285,,,,,,,,
2012-03-08,15.054010391235352,,,,,,,,
2012-03-09,15.132088661193848,,,,,,,,
2012-03-12,15.283202171325684,,,,,,,,
2012-03-13,15.363797187805176,,,,,,,,
2012-03-14,15.383947372436523,,,,,,,,
2012-03-15,15.421736717224121,,,,,,,,
2012-03-16,15.323505401611328,,,,,,,,
2012-03-19,15.298320770263672,,,,,,,,
2012-03-20,15.263056755065918,,,,,,,,
2012-03-21,15.252984046936035,,,,,,,,
2012-03-22,15.27564811706543,,,,,,,,
2012-03-23,15.300836563110352,,,,,,,,
2012-03-26,15.41417407989502,,,,,,,,
2012-03-27,15.386468887329102,,,,,,,,
2012-03-28,15.411656379699707,,,,,,,,
2012-03-29,15.31846809387207,,,,,,,,
2012-03-30,15.41417407989502,,,,,,,,
2012-04-02,15.454469680786133,,,,,,,,
2012-04-03,15.27564811706543,,,,,,,,
2012-04-04,15.177421569824219,,,,,,,,
2012-04-05,15.280686378479004,,,,,,,,
2012-04-09,15.144675254821777,,,,,,,,
2012-04-10,15.094313621520996,,,,,,,,
2012-04-11,15.061565399169922,,,,,,,,
2012-04-12,15.147200584411621,,,,,,,,
2012-04-13,15.054010391235352,,,,,,,,
2012-04-16,15.258017539978027,,,,,,,,
2012-04-17,15.582927703857422,,,,,,,,
2012-04-18,15.630777359008789,,,,,,,,
2012-04-19,15.552703857421875,,,,,,,,
2012-04-20,15.729012489318848,,,,,,,,
2012-04-23,14.99608039855957,,,,,,,,
2012-04-24,14.550275802612305,,,,,,,,
2012-04-25,14.447012901306152,,,,,,,,
2012-04-26,14.847481727600098,,,,,,,,
2012-04-27,14.86762809753418,,,,,,,,
2012-04-30,14.837403297424316,,,,,,,,
2012-05-01,14.877704620361328,,,,,,,,
2012-05-02,14.862590789794922,,,,,,,,
2012-05-03,14.857563018798828,,,,,,,,
2012-05-04,14.784515380859375,,,,,,,,
2012-05-07,14.907930374145508,,,,,,,,
2012-05-08,14.872659683227539,,,,,,,,
2012-05-09,14.968515396118164,,,,,,,,
2012-05-10,15.00909423828125,,,,,,,,
2012-05-11,15.067410469055176,,,,,,,,
2012-05-14,14.978659629821777,,,,,,,,
